,book,author,price
247,ร้านขนมอบเวทมนตร์ The Wizard Bakery,คูพยองโม (Gu Byeong-mo),189.00 บาท
248,เชียร เจตภูตแห่งอัตตานิรันดร์ เล่ม 1 เจตภูตไร้ร่าง (LN),WYN,287.10 บาท
249,เรเลียนา Raeliana พระเอกของฉันเป็นท่านดยุก เล่ม 1,Milcha,337.50 บาท
250,ตำนานกรีชา SHADOW AND BONE (BOXSET เล่ม 1-3),Leigh Bardugo (ลีห์ บาร์ดูโก),855.00 บาท
251,ตำนานกรีชา เล่ม 3 รุ่งอรุณแห่งวิหคเพลิง RUN AND RISING,Leigh Bardugo (ลีห์ บาร์ดูโก),221.00 บาท
252,ตำนานกรีชา เล่ม 2  อหังการเจ้าแห่งความมืด  SIEGE AND STORM,Leigh Bardugo (ลีห์ บาร์ดูโก),221.00 บาท
253,ตำนานกรีชา เล่ม 1 แดนมรณะแห่งพยับเงา SHADOW AND BONE,Leigh Bardugo (ลีห์ บาร์ดูโก),206.00 บาท
254,The Witch's Boy เด็กชายแห่งมนตรา,เคลลี่ บาร์นฮิล (Kelly Barnhill),315.00 บาท
255,The Well of Ascension บ่อพิทักษ์พลัง (มิสต์บอร์น 2),แบรนดอน แซนเดอร์สัน,625.50 บาท
256,คลาราและดวงอาทิตย์ Klara and The Sun,คาซึโอะ อิชิงุโระ,300.00 บาท
257,หมาป่าโดดเดี่ยว ปราสาทเดียวดาย ในกระจก,สึจิมุระ มิซึกิ,445.50 บาท
258,ผนึกสวรรค์ สยบมาร สะท้านเทพ เล่ม 10,เอ่อร์เกิน Er Gen,234.00 บาท
259,ผนึกสวรรค์ สยบมาร สะท้านเทพ เล่ม 11,เอ่อร์เกิน Er Gen,252.00 บาท
260,ร้านเครื่องเขียนนั้นใต้ต้นสึบากิ,โอกาวะ อิโตะ,288.00 บาท
261,ร้านมหัศจรรย์สำหรับคนไม่หยุดฝัน DallaGut Dream Store,อีมีเย,303.00 บาท
262,หอคอยแห่งเนโร ชุด THE TRIALS OF APOLLO,Rick Riordan (ริค ไรออร์แดน),343.00 บาท
263,ผนึกสวรรค์ สยบมาร สะท้านเทพ เล่ม 9,เอ่อร์เกิน Er Gen,251.10 บาท
264,ALICE อลิซ,Christina Henry,346.50 บาท
265,อริสเทีย จักรพรรดินีผู้ถูกลืม เล่ม 4,Yuna,328.50 บาท
266,อริสเทีย จักรพรรดินีผู้ถูกลืม เล่ม 3,Yuna,328.50 บาท
267,ผนึกสวรรค์ สยบมาร สะท้านเทพ เล่ม 8,เอ่อร์เกิน Er Gen,251.10 บาท
268,ชุดมหาศึกแห่งดูน 1-2 (2 เล่มจบ) DUNE,Frank Herbert (แฟรงค์ เฮอร์เบิร์ต),639.00 บาท
269,มาสเตอร์กับมาร์การิตา THE MASTER AND MARGARITA,มิคาอิล บูลกาคอฟ,315.00 บาท
270,วาสนาจักรพรรดิมังกร เล่ม 4 (เล่มจบ),Da Feng Gua Guo,413.10 บาท
271,แด่เธอผู้เปล่งประกายใต้แสงจันทร์,ซาโนะ เท็ตสึยะ,220.50 บาท
272,สายเลือดแห่งเอลฟ์ The Witcher : Blood of Elves,อันเดร ซาพคอฟสกี,316.00 บาท
273,ดาบแห่งโชคชะตา The Witcher : Sword of Destiny,อันเดร ซาพคอฟสกี,348.00 บาท
274,วาสนาจักรพรรดิมังกร เล่ม 3,Da Feng Gua Guo,359.10 บาท
275,Hollowpox มหันตภัยโรคประหลาด ชุุด Nevermoor เล่ม 3,Jessica Townsend (เจสสิก้า ทาวน์เซนด์),292.50 บาท
276,วาสนาจักรพรรดิมังกร เล่ม 2,Da Feng Gua Guo,359.10 บาท
277,หากคุณตกหลุมรักทกโกซม,ฮอจินฮี,180.00 บาท
278,MAGASKA มากิอาร์ เอกภพคู่ขนาน Chapter.1,Youmay,288.00 บาท
279,Sieqeastar ตำนานปีกแห่งซิเควียสตาร์ ภาค กำเนิดซิลเวอร์ซีรีล,KoftheN,270.00 บาท
280,TEHANU เทฮานู,เออซูลา เค เลอกวิน,225.00 บาท
281,วงกต THE GHOST PLAYGROUND เล่ม 1 (Mg),Black Tohfu P,152.10 บาท
282,วงกต เรื่องเฮี้ยนหลังห้อง (ขาวดำ) เล่ม 9 (Mg),Black Tohfu P,152.10 บาท
283,ข้าขอเป็นคนธรรมดาได้หรือไม่ เล่ม 1-2 (2 เล่มจบ),T'TINGLING,405.00 บาท
284,จงหลับใหล Sleeping Beauties เล่ม 1-2,"สตีเวน คิง (Stephen King),โอเวน คิง",385.00 บาท
285,วาสนาจักรพรรดิมังกร เล่ม 1,Da Feng Gua Guo,303.00 บาท
286,ขุมทรัพย์สุดปลายฝัน,Paulo Coelho (เปาลู กูเวลยู),180.00 บาท
287,CODENAME: Bloody Mary รหัสเลือดล่าสังหาร + The Dimension มิติปริศนา ล่าเงามรณะ (2 เล่มจบ),Lilita,225.00 บาท
288,Magnetic blood พันธนาการเลือด เล่ม 1-3 (3 เล่มจบ),Pink Devil,315.00 บาท
289,อริสเทีย จักรพรรดินีผู้ถูกลืม เล่ม 2,Yuna,328.50 บาท
290,The Hunger Games แคตชิ่งไฟเออร์,ซูซานน์ คอลลินส์ (Suzanne Collins),178.00 บาท
291,The Hunger Games เดอะฮังเกอร์เกมส์,ซูซานน์ คอลลินส์ (Suzanne Collins),173.00 บาท
292,The Hunger Games ม็อกกิ้งเจย์,ซูซานน์ คอลลินส์ (Suzanne Collins),178.00 บาท
293,BUDDY HOPE คืนชีพราชันอสรพิษ,Karina.B,225.00 บาท
294,CHEONICLE OF ZIENE : GRAND ALCHEMIST ตำนานแห่งซีน : จอมธาตุราชันย์,C.Zanche,288.00 บาท
295,วงกต เรื่องเฮี้ยนหลังห้อง เล่ม 8 (ขาวดำ Mg),Black Tohfu P,152.10 บาท
296,ปฐมบทคนจ้างตาย (LN),วาฬน้ำเงิน,242.10 บาท
297,ELEMENTLORD เจ้ามหาธาตุกลับชาติมาเกิด เล่ม 2,TheSpecter,341.10 บาท
298,วงกต เรื่องเฮี้ยนหลังห้อง เล่ม 7 (ขาวดำ Mg),Black Tohfu P,152.10 บาท
299,มาฮาเดล มหาวิทยาลัยเวท 9 ภาค ลำนำเทพสงคราม เล่ม 1,Num M.U.,207.00 บาท
300,โทมัส โจนส์ กับ โลกอีกฝั่ง ตอน ห้องหลบภัย,Sunray,332.10 บาท
301,มาฮาเดล มหาวิทยาลัยมหาเวท 10 ภาค ลำนำเทพสงคราม เล่ม 2 (ภาคจบ),Num M.U.,234.00 บาท
302,Mimic Rebirth เกิดใหม่ง่อยแบบนี้ มันได้เหรอ!,Finch (ฟินช์),225.00 บาท
303,Dragon nursery สงครามสามทายาท,Fluffy.Bear,252.00 บาท
304,THE TRIALS OF APOLLO สุสานทรราช,Rick Riordan (ริค ไรออร์แดน),311.00 บาท
305,ยอดเชฟเทพนักปรุง เล่ม 11 (เล่มจบ),Yangchigi-jari,296.10 บาท
306,โลกเวทมนตร์ของคาออส เล่ม 4 เทศกาลแห่งการแข่งขันและทวีปใหม่,Grimmix,344.00 บาท
307,WITCH HUNTER บริษัทกำจัด (หมอ) ผี,Empress,288.00 บาท
308,CRISIS OF THE KEY : SOLAR IN THE DEEP รหัสนัยกุญแจปริศนา ภาค สุริยะใต้นที,Regain,404.10 บาท
309,เชียร ภาคีทัณฑ์อาถรรพ์ ภาค อาจารย์แห่งชาติ  (ขาวดํา) Mg,Black Tohfu P,152.10 บาท
310,ยอดเชฟเทพนักปรุง เล่ม 10,Yangchigi-jari,314.10 บาท
311,ผ่าสวรรค์ ราชันทะลุฟ้า เล่ม 8 (เล่มจบ),Shui Peng Cheng,206.10 บาท
312,ยอดเชฟเทพนักปรุง เล่ม 9,Yangchigi-jari,314.10 บาท
313,ผ่าสวรรค์ ราชันทะลุฟ้า เล่ม 7,Shui Peng Cheng,215.10 บาท
314,เชียร ภาคีทัณฑ์อาถรรพ์ เล่ม 5 (Mg),Black Tohfu P,161.10 บาท
315,ผ่าสวรรค์ ราชันทะลุฟ้า เล่ม 6,Shui Peng Cheng,197.10 บาท
316,ผ่าสวรรค์ ราชันทะลุฟ้า เล่ม 5,Shui Peng Cheng,197.10 บาท
317,เชฟเทพนักปรุง GOD OF COOKING เล่ม 8,Yangchigi-jari,350.10 บาท
318,CADAVER TOWN ปิดตายเมืองนรกกลายพันธุ์ เล่ม 1-3 (ชุด 3 เล่ม),HONEY CROWN,315.00 บาท
